# Author: Diyar Erol
date,close,high,low,open,volume,apple iphone,macbook,fed_rate,us_cpi,usd_index,macro_sentiment_index
2015-09-30,24.763227462768555,25.041616839960717,24.410750051311314,24.734040333164888,265892000,56.0,82.0,0.14,237.498,111.3311,0.09653101048493928
2015-10-01,24.601577758789062,24.610558280940232,24.091943832081967,24.48707824243601,255716400,35.0,70.0,0.12,237.733,111.0439,0.09735327330681076
2015-10-02,24.78118133544922,24.92262240839427,24.14582528150224,24.249098709751078,232079200,35.0,70.0,0.12,237.733,110.7006,0.09471684809358516
2015-10-05,24.87098503112793,25.00344558357738,24.48707672546084,24.66892757739279,208258800,35.0,70.0,0.12,237.733,110.4445,0.09275008870789614
2015-10-06,24.98998069763184,25.086519189788948,24.644238230670545,24.83731521498477,192787200,35.0,70.0,0.12,237.733,110.1371,0.09038936307275036
2015-10-07,24.87098503112793,25.093247373806907,24.56341030258716,25.086512410825627,187062400,35.0,70.0,0.12,237.733,109.8162,0.08792496210880008
2015-10-08,24.58362197875977,24.738533021535588,24.2940065005901,24.738533021535588,247918400,35.0,70.0,0.12,237.733,109.6452,0.08661174127727789
2015-10-09,25.171836853027344,25.207757241307505,24.58137973377045,24.695879290079823,211064400,35.0,70.0,0.12,237.733,109.0782,0.08225737746749373
2015-10-12,25.055084228515625,25.313268686291394,25.019163851000314,25.308779281424307,121868800,35.0,70.0,0.12,237.733,109.0782,0.08225737746749373
2015-10-13,25.09774398803711,25.245918344657017,24.848540025992065,24.8799710020284,132197200,35.0,70.0,0.12,237.733,109.4119,0.08482007800245839
2015-10-14,24.74302291870117,25.03712780832089,24.597092397100447,24.985491934943003,177849600,35.0,70.0,0.12,237.733,109.1244,0.0826121774816242
2015-10-15,25.11344718933105,25.167328591480544,24.805870831045727,24.904654829035533,150694000,35.0,70.0,0.12,237.733,108.6671,0.07910027171405054
2015-10-16,24.929357528686523,25.144884908069717,24.814858019593803,25.09549289579994,156930400,35.0,70.0,0.12,237.733,108.9956,0.08162303804829052
2015-10-19,25.084272384643555,25.08876178969489,24.72056891253932,24.875479936134397,119036800,35.0,70.0,0.12,237.733,109.3858,0.08461963903343661
2015-10-20,25.54227066040039,25.632074189802136,24.879972842674743,24.996716231895117,195871200,35.0,70.0,0.12,237.733,109.3368,0.0842433359881466
2015-10-21,25.540027618408203,25.94863206283886,25.526555975214727,25.59390905260238,167180800,35.0,70.0,0.12,237.733,109.7746,0.08760548850300298
2015-10-22,25.9306697845459,25.9306697845459,25.616358293070345,25.66799587833426,166616400,35.0,70.0,0.12,237.733,110.0342,0.08959912667764125
2015-10-23,26.73440170288086,26.768078231157887,26.11700496495312,26.200071793462488,237467600,35.0,70.0,0.12,237.733,110.4329,0.09266100472166416
2015-10-26,25.88126945495605,26.5211166030824,25.800446476997013,26.50989223622432,265335200,35.0,70.0,0.12,237.733,110.2089,0.0909407622289099
2015-10-27,25.71738624572754,26.16415658468257,25.59166062953005,25.908217659825137,279537600,35.0,70.0,0.12,237.733,110.4875,0.09308031382927295
2015-10-28,26.77705764770508,26.78379432380087,26.0563874628032,26.251709960955072,342205600,35.0,70.0,0.12,237.733,110.2334,0.09112891375155496
2015-10-29,27.05994415283203,27.09586624861548,26.552555683479603,26.649094174822856,204909200,35.0,70.0,0.12,237.733,110.8083,0.09554394682782463
2015-10-30,26.828697204589844,27.214851112052347,26.817471123126115,27.16321353532255,197461200,35.0,70.0,0.12,237.733,110.2079,0.09093308257492438
2015-11-02,27.205867767333984,27.246279258408084,26.85339042796631,27.120555380781717,128813200,30.0,77.0,0.12,238.017,110.2188,0.09014124204393281
2015-11-03,27.517932891845703,27.72447974618764,27.098102507443866,27.11830910887912,182076000,30.0,77.0,0.12,238.017,110.244,0.09033476932436768
2015-11-04,27.38996696472168,27.79857132141872,27.304654569493785,27.64366030440483,179544400,30.0,77.0,0.12,238.017,110.7139,0.09394343873215882
2015-11-05,27.263702392578125,27.662783358908804,27.09685586731794,27.47338856466931,158210800,30.0,77.0,0.12,238.017,110.8302,0.09483658249067373
2015-11-06,27.29527282714844,27.464374553839395,27.19606765055344,27.306546963671188,132169200,30.0,77.0,0.12,238.017,111.7603,0.10197942866259657
2015-11-09,27.18479347229004,27.46437451166946,27.067550365515352,27.272726232418982,135485600,30.0,77.0,0.12,238.017,111.9112,0.10313828844900996
2015-11-10,26.3280086517334,26.6211189761139,26.167925902944276,26.357320716286395,236511600,30.0,77.0,0.12,238.017,111.9919,0.10375803652564064
2015-11-11,26.179203033447266,26.4745668425892,25.976280610292136,26.237825449068037,180872000,30.0,77.0,0.12,238.017,111.9919,0.10375803652564064
2015-11-12,26.091272354125977,26.33928790437367,26.075489593297267,26.21302581774399,130102400,30.0,77.0,0.12,238.017,111.7965,0.102257432136872
2015-11-13,25.329185485839844,26.05745107970351,25.313402725363137,25.974026934217,183249600,30.0,77.0,0.12,238.017,112.0264,0.10402298458814074
2015-11-16,25.74403953552246,25.75756711930547,25.02704835177215,25.11272591604992,152426800,30.0,77.0,0.12,238.017,112.2199,0.10550899763433685
2015-11-17,25.63356208801269,25.94019995710017,25.55013796826977,25.91088789655169,110467600,30.0,77.0,0.12,238.017,112.3141,0.10623242103977193
2015-11-18,26.445253372192383,26.49034647415032,26.041663744960054,26.10028615365863,186698800,30.0,77.0,0.12,238.017,112.3663,0.1066332989778156
2015-11-19,26.781198501586918,26.99990363296767,26.32575203226156,26.52416406599485,173183200,30.0,77.0,0.12,238.017,111.5749,0.10055562081368297
2015-11-20,26.89844512939453,27.038234770748733,26.79698307465941,26.87589685932573,137148400,30.0,77.0,0.12,238.017,111.7799,0.10212994988071256
2015-11-23,26.54897117614746,26.995400492936465,26.456528072899424,26.891683253129298,129930000,30.0,77.0,0.12,238.017,112.1125,0.10468420279629309
2015-11-24,26.80375099182129,26.90972168476069,26.40692683638628,26.45427511447142,171212800,30.0,77.0,0.12,238.017,111.7638,0.10200630745154582
2015-11-25,26.612096786499023,26.882660527027603,26.58729506727912,26.87815018524687,85553200,30.0,77.0,0.12,238.017,111.8936,0.10300312653886512
2015-11-27,26.5624942779541,26.69777701305003,26.5151460087471,26.67072012199256,52185600,30.0,77.0,0.12,238.017,112.2824,0.10598897600843127
2015-11-30,26.672983169555664,26.92325389512065,26.548974532494835,26.603086610397767,156721200,30.0,77.0,0.12,238.017,112.34,0.10643132407799671
2015-12-01,26.456518173217773,26.78795770981188,26.34829407158975,26.774430127156148,139409600,34.0,82.0,0.24,237.761,112.1134,0.08296627024107806
2015-12-02,26.217531204223636,26.63013982662762,26.172438098906,26.45652775875216,133546400,34.0,82.0,0.24,237.761,112.3715,0.08494838893473822
2015-12-03,25.974018096923828,26.33251456319544,25.753059525428,26.278402505713583,166278000,34.0,82.0,0.24,237.761,111.6407,0.07933609780212747
2015-12-04,26.837570190429688,26.88717363715028,25.953732274909825,25.9943167567547,231108000,34.0,82.0,0.24,237.761,111.5463,0.07861113846589529
2015-12-07,26.6684627532959,27.024704048666933,26.562492088959715,26.826292024504085,128336800,34.0,82.0,0.24,237.761,112.3056,0.08444229973709305
2015-12-08,26.65719413757324,26.7406165463424,26.34830106349972,26.497109672774585,137238000,34.0,82.0,0.24,237.761,112.5485,0.0863076876901735
2015-12-09,26.0687198638916,26.53544050807796,25.94696642799192,26.524166372827583,185445600,34.0,82.0,0.24,237.761,112.1918,0.0835683551135421
2015-12-10,26.19272804260254,26.366340100948968,26.04391942706864,26.163417697774005,116850800,34.0,82.0,0.24,237.761,112.2672,0.0841474010240495
2015-12-11,25.51857566833496,26.01686183825899,25.444170502459794,25.971768736620955,187544800,34.0,82.0,0.24,237.761,112.7147,0.08758404618256521
2015-12-14,25.360746383666992,25.40583948226677,24.754234402408738,25.29310501557588,257274800,34.0,82.0,0.24,237.761,112.7521,0.08787126524162336
2015-12-15,24.91206169128418,25.43289609134729,24.880496178576283,25.23899267317512,213292400,34.0,82.0,0.24,237.761,112.8609,0.08870681159524685
2015-12-16,25.10370635986328,25.250261488081605,24.531016870835494,25.04283051408798,224954000,34.0,82.0,0.24,237.761,112.9864,0.08967060817042838
2015-12-17,24.571605682373047,25.3088883546166,24.571605682373047,25.25702974186097,179091200,34.0,82.0,0.24,237.761,113.8177,0.09605470452858278
2015-12-18,23.90646743774414,24.693353425186917,23.856864004003175,24.555818977347712,385813200,34.0,82.0,0.24,237.761,113.2837,0.0919537693003204
2015-12-21,24.199581146240234,24.20860011004079,23.80275533997306,24.18830701144168,190362400,34.0,82.0,0.24,237.761,113.4144,0.0929575000762266
2015-12-22,24.177038192749023,24.28751750540266,24.00117095276817,24.21536750445861,131157600,34.0,82.0,0.24,237.761,113.211,0.09139545845557384
2015-12-23,24.488183975219727,24.54229604416937,24.17027191473331,24.186054673184938,130629600,34.0,82.0,0.24,237.761,113.1847,0.09119348355575496
2015-12-24,24.357406616210938,24.576111739027382,24.33936869016207,24.576111739027382,54281600,34.0,82.0,0.24,237.761,113.0496,0.09015596230231249
2015-12-28,24.084596633911133,24.28075526789059,23.940296622774,24.25820699349456,106816800,34.0,82.0,0.24,237.761,113.0461,0.09012908351336324
2015-12-29,24.51749420166016,24.67306833434961,24.09361317659744,24.116159728534203,123724800,34.0,82.0,0.24,237.761,113.1664,0.09105294588782009
2015-12-30,24.19733238220215,24.50847897484504,24.165766860638023,24.48142379647117,100855200,34.0,82.0,0.24,237.761,113.4707,0.09338986459561083
2015-12-31,23.732858657836918,24.131937883584733,23.633651784009544,24.12742926213409,163649200,34.0,82.0,0.24,237.761,113.3429,0.09240840481626267
2016-01-04,23.753154754638672,23.757665097176886,22.99783407750408,23.135370281661345,270597600,26.0,74.0,0.34,237.652,114.1595,0.08025392226223604
2016-01-05,23.15791320800781,23.86588549879589,23.090273562249717,23.843338950209866,223164000,26.0,74.0,0.34,237.652,114.2649,0.08106335779230889
2016-01-06,22.70471954345703,23.08125394699571,22.517581647305203,22.67315403228967,273829600,26.0,74.0,0.34,237.652,114.6177,0.08377273971839683
2016-01-07,21.74648094177246,22.576206800086037,21.74197231936601,22.24927748958022,324377600,26.0,74.0,0.34,237.652,114.6516,0.08403307998850562
2016-01-08,21.861467361450195,22.346225907540124,21.816374263289404,22.21996385653677,283192000,26.0,74.0,0.34,237.652,115.0095,0.08678162814991963
2016-01-11,22.2154541015625,22.33495236301816,21.94714551589993,22.31466098436711,198957600,26.0,74.0,0.34,237.652,115.0139,0.0868154186274559
2016-01-12,22.53787422180176,22.70246729894013,22.28534839885525,22.670901786095747,196616800,26.0,74.0,0.34,237.652,115.3128,0.08911086720372485
2016-01-13,21.95841789245605,22.815200473070544,21.938126515429893,22.61904189419429,249758400,26.0,74.0,0.34,237.652,115.1425,0.08780302212999247
2016-01-14,22.438671112060547,22.65512283678372,21.586398681658064,22.086940069720917,252680400,26.0,74.0,0.34,237.652,115.3846,0.0896622663598845
2016-01-15,21.899799346923828,22.030571755861573,21.500720046769526,21.6901131464518,319335600,26.0,74.0,0.34,237.652,115.7404,0.09239468724792887
2016-01-19,21.7938232421875,22.242505841527446,21.53227850998704,22.18839379079983,212350800,26.0,74.0,0.34,237.652,115.8155,0.09297142926224078
2016-01-20,21.82313537597656,22.13879218491175,21.063304551920083,21.442092378604062,289337600,26.0,74.0,0.34,237.652,116.3498,0.09707466838669876
2016-01-21,21.712656021118164,22.068895580088583,21.40601817578805,21.884011148656416,208646000,26.0,74.0,0.34,237.652,115.9833,0.09426007520100932
2016-01-22,22.867055892944336,22.87607485555178,22.17937676599124,22.237997442652777,263202000,26.0,74.0,0.34,237.652,115.9833,0.09426007520100932
2016-01-25,22.420635223388672,22.891864551220547,22.36877660271937,22.88960937983708,207178000,26.0,74.0,0.34,237.652,115.9833,0.09426007520100932
2016-01-26,22.54464340209961,22.7453106617894,22.111743362332327,22.53111581341684,300308000,26.0,74.0,0.34,237.652,115.9833,0.09426007520100932
2016-01-27,21.063304901123047,21.787059886927032,21.045266975698283,21.654034057349705,533478800,26.0,74.0,0.34,237.652,115.5087,0.09061531141948631
2016-01-28,21.21436882019043,21.31132051985927,20.831072363001763,21.14672917961133,222715200,26.0,74.0,0.34,237.652,115.2224,0.08841662648343473
2016-01-29,21.9471435546875,21.9471435546875,21.27299197452338,21.37219884846279,257666000,26.0,74.0,0.34,237.652,115.5731,0.09110988113615304
2016-02-01,21.741968154907227,21.80509917765553,21.50973544114393,21.75098711818432,163774000,26.0,67.0,0.38,237.336,115.3331,0.08273627588888932
2016-02-02,21.302309036254883,21.654040078890677,21.257214210153037,21.51424869826253,149428800,26.0,67.0,0.38,237.336,115.553,0.08442503180030292
2016-02-03,21.72392845153809,21.83440773231145,21.21211479881186,21.41954577664506,183857200,26.0,67.0,0.38,237.336,114.6144,0.07721690856950325
2016-02-04,21.898481369018555,22.063967550836807,21.578846044582523,21.73072950888564,185886800,26.0,67.0,0.38,237.336,113.6012,0.06943588315138449
2016-02-05,21.31361389160156,21.97102204959469,21.2388067308722,21.880344764091262,185672400,26.0,67.0,0.38,237.336,114.2935,0.07475250760555296
2016-02-08,21.538047790527344,21.69446438775061,21.09146343640784,21.111864924492025,216085600,26.0,67.0,0.38,237.336,114.4351,0.07583994660990134
2016-02-09,21.53351783752441,21.748876727705763,21.29322436611655,21.374833795939285,177324800,26.0,67.0,0.38,237.336,114.127,0.07347384521696554
2016-02-10,21.370290756225582,21.841811340568256,21.33175346517059,21.74433354408901,169374400,26.0,67.0,0.38,237.336,114.2877,0.07470796561243709
2016-02-11,21.24107551574707,21.47230271407553,20.989446833197302,21.26147872949399,200298800,26.0,67.0,0.38,237.336,114.1845,0.07391542532113249
2016-02-12,21.30681610107422,21.42242969799724,21.08465853940709,21.352155614340887,161405600,26.0,67.0,0.38,237.336,114.2992,0.07479628163327046
2016-02-16,21.907550811767575,21.95515600260538,21.44736557080993,21.54030854448596,196231600,26.0,67.0,0.38,237.336,114.4905,0.07626539944069854
2016-02-17,22.243061065673828,22.263462553478085,21.79647671768187,21.914356016111405,179452800,26.0,67.0,0.38,237.336,113.8634,0.07144948842638521
2016-02-18,21.821407318115234,22.41760760939652,21.782868302016265,22.406272299451157,156084000,26.0,67.0,0.38,237.336,113.8897,0.07165146332620409
2016-02-19,21.771533966064453,21.93475273827098,21.717128285170748,21.76246606432793,141496800,26.0,67.0,0.38,237.336,113.9558,0.07215908845464625
2016-02-22,21.961963653564453,21.96649847104132,21.744339111880237,21.832749027891754,137123200,26.0,67.0,0.38,237.336,113.8232,0.07114076633616762
2016-02-23,21.465503692626957,21.875816379034177,21.433766895309585,21.853147485168304,127770400,26.0,67.0,0.38,237.336,114.177,0.07385782791624118
2016-02-24,21.78513526916504,21.84860885271381,21.15493079032308,21.304548576852696,145022800,26.0,67.0,0.38,237.336,114.1716,0.0738163577847194
2016-02-25,21.934757232666016,21.934757232666016,21.59245122245748,21.7738058352963,110330800,26.0,67.0,0.38,237.336,113.9222,0.07190105208073316
2016-02-26,21.9687614440918,22.220388418416174,21.89395253656321,22.034500718497902,115964400,26.0,67.0,0.38,237.336,114.3708,0.075346144858633
2016-02-29,21.91888236999512,22.26798877256848,21.909814469074675,21.95741965176305,140865200,26.0,67.0,0.38,237.336,114.2418,0.07435546949450211
2016-03-01,22.789386749267575,22.84379244112926,22.084373245235227,22.13651325835009,201628400,32.0,65.0,0.36,238.08,113.9265,0.07339272869236779
2016-03-02,22.839258193969727,22.87099499007076,22.587629503793217,22.78485250487163,132678400,32.0,65.0,0.36,238.08,113.7965,0.07239437367425139
2016-03-03,23.009279251098636,23.05688444890264,22.771251532552807,22.80072265228324,147822800,32.0,65.0,0.36,238.08,113.2482,0.0681836193939962
2016-03-04,23.351581573486328,23.519333443418017,22.97980622416446,23.20649859470343,184220400,32.0,65.0,0.36,238.08,112.6387,0.06350287028982793
2016-03-07,23.09315299987793,23.310777473616483,22.886862107240784,23.211032274580887,143315600,32.0,65.0,0.36,238.08,112.6219,0.06337385210287128
2016-03-08,22.90273094177246,23.06821714064854,22.75991536458328,22.846057846606428,126247600,32.0,65.0,0.36,238.08,112.8465,0.06509870238801696
2016-03-09,22.923139572143555,23.027417884347035,22.730449619425755,22.96620995856989,108806800,32.0,65.0,0.36,238.08,112.4268,0.06187555161029834
2016-03-10,22.934471130371094,23.17703194439298,22.70324562886997,22.98887855503972,134054400,32.0,65.0,0.36,238.08,112.4191,0.06181641827460993
2016-03-11,23.181560516357425,23.186093602429043,23.009273843703955,23.1770257007604,109632800,32.0,65.0,0.36,238.08,111.741,0.05660884490703555
2016-03-14,23.24050521850586,23.328916849974,23.07275331860583,23.10222443893716,100304400,32.0,65.0,0.36,238.08,112.1688,0.059894200882036785
2016-03-15,23.70748710632324,23.843502174596225,23.542000924748734,23.56693722237675,160270800,32.0,65.0,0.36,238.08,112.5545,0.062856243424248
2016-03-16,24.02259063720703,24.0996652125511,23.709754060862117,23.71428887677972,153214000,32.0,65.0,0.36,238.08,112.7759,0.06455651881663982
2016-03-17,23.984054565429688,24.13593804538442,23.793632066323628,23.92057924604393,137682800,32.0,65.0,0.36,238.08,110.445,0.04665601334181446
2016-03-18,24.01125717163086,24.142739170934316,23.8457726979607,24.10646755890895,176820800,32.0,65.0,0.36,238.08,110.4002,0.04631196484326372
2016-03-21,24.008989334106445,24.40343356702225,23.834435243600403,24.01352242043917,142010800,32.0,65.0,0.36,238.08,110.737,0.04889847230558342
2016-03-22,24.19261360168457,24.32182820262374,23.85030758780069,23.859375491492568,129777600,32.0,65.0,0.36,238.08,110.7877,0.049287830762648865
